"ID,""Description"",""GeneRatio"",""BgRatio"",""RichFactor"",""FoldEnrichment"",""zScore"",""pvalue"",""p.adjust"",""qvalue"",""geneID"",""Count"""
"GO:0006334,""nucleosome assembly"",""20/1653"",""120/18860"",0.166666666666667,1.90159306311756,3.07085682892927,0.00379506851728112,0.0495525042244994,0.0416171536754476,""8339/8347/8357/4673/8351/8360/8367/8366/8362/8365/8345/8346/8342/8363/8344/4869/85453/3006/8343/79903"",20"
"GO:0019915,""lipid storage"",""17/1653"",""96/18860"",0.177083333333333,2.02044262956241,3.10673832738478,0.00387495682350908,0.0504803600766479,0.0423964224569522,""5465/60526/857/158219/134429/8760/2583/4023/10938/4792/348/440335/3690/257194/32/9619/7124"",17"
"GO:0007431,""salivary gland development"",""9/1653"",""37/18860"",0.243243243243243,2.77529798400942,3.35020111245167,0.00388676512235926,0.0505191130335741,0.0424289695055629,""80004/8829/7042/10512/2260/7043/29842/2263/7124"",9"
"GO:0060538,""skeletal muscle organ development"",""29/1653"",""197/18860"",0.147208121827411,1.67957965980942,2.97184349393233,0.00393797572597023,0.0508892283484082,0.0427398144603467,""2047/10362/3236/64091/858/11149/857/53834/55909/4534/6840/1073/93649/3131/9215/57462/11280/1756/1674/51676/596/51804/6285/257194/406/3235/6943/1827/1291"",29"
"GO:0038084,""vascular endothelial growth factor signaling pathway"",""12/1653"",""58/18860"",0.206896551724138,2.36059828524939,3.21651121197675,0.00394193533106222,0.0508892283484082,0.0427398144603467,""284/25960/8829/147372/11156/3678/57608/5228/3690/8828/11117/2549"",12"
"GO:0086009,""membrane repolarization"",""12/1653"",""58/18860"",0.206896551724138,2.36059828524939,3.21651121197675,0.00394193533106222,0.0508892283484082,0.0427398144603467,""857/23327/2316/477/3760/781/776/3764/6330/287/3757/23704"",12"
"GO:0010171,""body morphogenesis"",""11/1653"",""51/18860"",0.215686274509804,2.46088514050508,3.2378854794694,0.00405779049039926,0.0520325197636623,0.0437000188994379,""673/83716/7042/157680/9241/8879/7473/7043/2719/5781/6237"",11"
"GO:0035272,""exocrine system development"",""11/1653"",""51/18860"",0.215686274509804,2.46088514050508,3.2378854794694,0.00405779049039926,0.0520325197636623,0.0437000188994379,""80004/8829/7042/25837/10512/2260/7043/29842/2263/6663/7124"",11"
"GO:0042491,""inner ear auditory receptor cell differentiation"",""11/1653"",""51/18860"",0.215686274509804,2.46088514050508,3.2378854794694,0.00405779049039926,0.0520325197636623,0.0437000188994379,""2247/54845/84189/2260/23493/3280/286262/4646/117531/55283/10083"",11"
"GO:0019218,""regulation of steroid metabolic process"",""20/1653"",""121/18860"",0.165289256198347,1.88587741796783,3.02995576654169,0.00418127449025286,0.0533765821646341,0.0448288428078566,""51083/8622/158219/134429/51141/1081/6097/9563/5592/348/9444/2330/27122/9619/2908/650/2053/152559/7124/3638"",20"
"GO:0022037,""metencephalon development"",""20/1653"",""121/18860"",0.165289256198347,1.88587741796783,3.02995576654169,0.00418127449025286,0.0533765821646341,0.0448288428078566,""146057/1600/1272/4204/5058/1902/340719/8851/7846/596/8322/2146/5592/2562/89797/9378/5781/2618/388610/23026"",20"
"GO:0008347,""glial cell migration"",""13/1653"",""66/18860"",0.196969696969697,2.24733725641167,3.14622247111141,0.00430701067096834,0.0547153283492569,0.045953201840156,""1600/9423/7042/8851/1464/89927/4692/6348/2737/3912/6237/5028/147495"",13"
"GO:0003300,""cardiac muscle hypertrophy"",""18/1653"",""105/18860"",0.171428571428571,1.95592429349235,3.04440755994171,0.00431277487913548,0.0547153283492569,0.045953201840156,""5465/408/10611/148/9475/5058/493/23493/140628/5997/2146/5592/4089/2308/4211/32/5578/3572"",18"
"GO:0009791,""post-embryonic development"",""17/1653"",""97/18860"",0.175257731958763,1.99961332410301,3.0592145901176,0.00432390741913869,0.0547153283492569,0.045953201840156,""3708/4204/54542/27230/9215/6571/55224/4880/10512/8879/596/472/4692/4297/2263/10018/7855"",17"
"GO:0060402,""calcium ion transport into cytosol"",""8/1653"",""31/18860"",0.258064516129032,2.94440216224655,3.35812217249352,0.00432441483019132,0.0547153283492569,0.045953201840156,""857/57158/775/6546/5026/596/781/117"",8"
"GO:0086014,""atrial cardiac muscle cell action potential"",""6/1653"",""19/18860"",0.315789473684211,3.60301843538065,3.51840028591361,0.00448357871754676,0.0562686292300367,0.047257756725349,""54795/775/2316/10052/3760/287"",6"
"GO:0086026,""atrial cardiac muscle cell to AV node cell signaling"",""6/1653"",""19/18860"",0.315789473684211,3.60301843538065,3.51840028591361,0.00448357871754676,0.0562686292300367,0.047257756725349,""54795/775/2316/10052/3760/287"",6"
"GO:0086066,""atrial cardiac muscle cell to AV node cell communication"",""6/1653"",""19/18860"",0.315789473684211,3.60301843538065,3.51840028591361,0.00448357871754676,0.0562686292300367,0.047257756725349,""54795/775/2316/10052/3760/287"",6"
"GO:0051336,""regulation of hydrolase activity"",""28/1653"",""190/18860"",0.147368421052632,1.68140860317764,2.92587273320035,0.0044865352209996,0.0562686292300367,0.047257756725349,""50859/22841/51735/6251/11149/5906/5747/2044/23329/23603/2822/6001/613/2042/64115/2260/7077/57679/2146/5592/10681/10235/4915/1992/650/2263/5322/4233"",28"
"GO:0051953,""negative regulation of amine transport"",""7/1653"",""25/18860"",0.28,3.19467634603751,3.40330485012383,0.00459460153582657,0.0573723279113366,0.048184708820907,""152/5997/5592/8501/23208/5028/7124"",7"
"GO:0086064,""cell communication by electrical coupling involved in cardiac conduction"",""7/1653"",""25/18860"",0.28,3.19467634603751,3.40330485012383,0.00459460153582657,0.0573723279113366,0.048184708820907,""857/5144/801/775/6546/477/10052"",7"
"GO:0050769,""positive regulation of neurogenesis"",""33/1653"",""235/18860"",0.140425531914894,1.60219330424373,2.87915396954538,0.0046747777367243,0.0582463047414515,0.0489187267805824,""4131/4673/673/11141/4204/9423/5058/8829/8153/9037/259266/5764/2247/274/7732/8322/3400/7473/4915/9444/3280/4137/816/2737/5176/4747/650/3572/4135/6663/7516/7124/7976"",33"
"GO:0003002,""regionalization"",""55/1653"",""440/18860"",0.125,1.42619479733817,2.803708426323,0.00468664256770418,0.0582671931406527,0.0489362701062567,""1746/55130/1745/3239/221833/3236/85407/3237/3204/8829/128344/23432/221322/3223/8313/80055/730094/3221/10512/25928/2247/9241/57545/2260/51676/23493/1952/140628/199221/7473/472/4089/408050/5087/8828/2294/5046/2719/3280/8553/2737/23500/57216/23639/4297/8854/1767/650/3235/2263/4681/168507/7855/7516/55897"",55"
"GO:0031112,""positive regulation of microtubule polymerization or depolymerization"",""9/1653"",""38/18860"",0.236842105263158,2.70226382653549,3.25558442305564,0.00470423194867957,0.0583590076236409,0.0490133813947365,""4131/4204/5058/8851/2242/4137/9659/4233/84722"",9"
"GO:1902003,""regulation of amyloid-beta formation"",""11/1653"",""52/18860"",0.211538461538462,2.4135604262646,3.16364627727942,0.00474734200825341,0.0587663397082278,0.0493554832163598,""9475/1454/1191/274/6653/10418/5621/348/4915/9619/7124"",11"
"GO:0045598,""regulation of fat cell differentiation"",""23/1653"",""148/18860"",0.155405405405405,1.77310704533935,2.92653391890529,0.00494109363108105,0.0610326446569169,0.051258861517842,""25937/10979/54795/3192/122953/55252/8313/4023/6097/169200/3400/10413/2308/252995/3280/7041/650/406/5919/115825/7124/11197/3638"",23"
"GO:0007605,""sensory perception of sound"",""26/1653"",""174/18860"",0.149425287356322,1.70487653934678,2.89516077162071,0.00500902728945265,0.0617384204059907,0.0518516141601008,""332/6907/55636/152137/3249/9215/4919/80055/4882/1729/501/84189/2260/8322/2138/84899/1690/89797/55624/776/286262/146183/4646/7068/117531/10083"",26"
"GO:0007224,""smoothened signaling pathway"",""24/1653"",""157/18860"",0.152866242038217,1.74413631266834,2.90194959598223,0.00512596617965418,0.0630438722181554,0.0529480105891614,""64927/146057/55733/50814/132884/23432/221322/22873/730094/7846/2619/9241/57545/5396/4693/199221/2294/139411/2719/3280/2737/2254/2263/5992"",24"
"GO:0031345,""negative regulation of cell projection organization"",""28/1653"",""192/18860"",0.145833333333333,1.66389393022787,2.8657849261322,0.0051939614274414,0.0637430588058741,0.0535352292600296,""9706/1809/83999/1600/9423/23189/1902/23329/8829/7225/23111/80031/22871/9037/2045/5376/5621/7473/10413/348/10371/1400/9378/3280/6585/4776/81618/152559"",28"
"GO:0034650,""cortisol metabolic process"",""5/1653"",""14/18860"",0.357142857142857,4.07484227810907,3.56714239430323,0.00524722619197467,0.0639798219483436,0.053734077093031,""9563/27122/650/8912/1583"",5"
"GO:1900025,""negative regulation of substrate adhesion-dependent cell spreading"",""5/1653"",""14/18860"",0.357142857142857,4.07484227810907,3.56714239430323,0.00524722619197467,0.0639798219483436,0.053734077093031,""23189/81848/23603/2633/2192"",5"
"GO:0070374,""positive regulation of ERK1 and ERK2 cascade"",""29/1653"",""201/18860"",0.144278606965174,1.64615518896744,2.85452506190161,0.00525417875345092,0.0639798219483436,0.053734077093031,""8622/408/673/10979/5906/284/148/8829/7162/2247/56034/4921/9590/55532/348/3690/9378/59/50507/6764/6348/5781/650/2263/5578/168667/5322/5028/7124"",29"
"GO:1902930,""regulation of alcohol biosynthetic process"",""12/1653"",""60/18860"",0.2,2.28191167574108,3.08246377431239,0.00525800250318614,0.0639798219483436,0.053734077093031,""51141/9563/5592/348/9444/117/27122/9619/650/5028/152559/3638"",12"
"GO:0042445,""hormone metabolic process"",""34/1653"",""246/18860"",0.138211382113821,1.5769308328292,2.82302436167226,0.00530565181216332,0.0640475755442004,0.0537909806109251,""6567/51083/8622/9718/3295/6716/3249/6121/6817/1577/1081/9563/8879/64577/90527/8630/339761/1576/5046/27122/51109/283987/5781/140606/2908/56605/8854/650/8912/1583/1215/5947/83539/1588"",34"
"GO:0007212,""G protein-coupled dopamine receptor signaling pathway"",""8/1653"",""32/18860"",0.25,2.85238959467635,3.25048678565116,0.0053307651615736,0.0640475755442004,0.0537909806109251,""2774/858/111/2775/2316/8787/10681/2767"",8"
"GO:0060045,""positive regulation of cardiac muscle cell proliferation"",""8/1653"",""32/18860"",0.25,2.85238959467635,3.25048678565116,0.0053307651615736,0.0640475755442004,0.0537909806109251,""2247/2260/23493/10413/983/2254/7049/2263"",8"
"GO:0060441,""epithelial tube branching involved in lung morphogenesis"",""8/1653"",""32/18860"",0.25,2.85238959467635,3.25048678565116,0.0053307651615736,0.0640475755442004,0.0537909806109251,""80004/340419/3371/10413/2294/57216/2263/7124"",8"
"GO:0061437,""renal system vasculature development"",""8/1653"",""32/18860"",0.25,2.85238959467635,3.25048678565116,0.0053307651615736,0.0640475755442004,0.0537909806109251,""284/8829/3690/59/3570/3280/6943/1909"",8"
"GO:0061440,""kidney vasculature development"",""8/1653"",""32/18860"",0.25,2.85238959467635,3.25048678565116,0.0053307651615736,0.0640475755442004,0.0537909806109251,""284/8829/3690/59/3570/3280/6943/1909"",8"
"GO:0009308,""amine metabolic process"",""17/1653"",""99/18860"",0.171717171717172,1.95921709533325,2.96585348969372,0.00535003103523585,0.0641442924329431,0.0538722092326629,""285671/6723/4204/11185/6817/7042/493/55349/501/6581/196743/4129/9627/26/8639/6531/1909"",17"
"GO:0048880,""sensory system development"",""55/1653"",""443/18860"",0.124153498871332,1.41653659329299,2.74972180454346,0.00538684095330876,0.0644505092300686,0.0541293883945119,""9706/1746/1745/2047/196740/285590/85407/56890/55636/2202/6121/8829/7042/4213/221322/493/775/161742/9215/64093/91851/2247/4810/57545/1296/84189/25932/1365/596/4693/8322/6657/4915/4774/5087/4212/10371/10218/3280/6531/4211/2737/27151/8820/5176/57381/2254/7068/7021/2200/8854/1028/10083/7855/145173"",55"
"GO:0046394,""carboxylic acid biosynthetic process"",""44/1653"",""339/18860"",0.129793510324484,1.4808866332243,2.7691948576814,0.00551134934626804,0.065741534035191,0.0552136681610838,""116285/3295/2948/114880/134429/23600/4830/2182/341/5354/493/9388/51141/4023/10797/2628/5831/9200/8564/64577/79071/5563/2944/23743/25902/5565/8309/23205/9415/1576/9444/5740/79966/32/9373/2946/3992/8854/1593/586/5322/5947/4671/3638"",44"
"GO:0071560,""cellular response to transforming growth factor beta stimulus"",""41/1653"",""311/18860"",0.131832797427653,1.50415399847884,2.77860195888235,0.00551773672615696,0.065741534035191,0.0552136681610838,""5465/1745/10979/858/5747/857/84312/23089/3696/93649/7042/8473/161742/9372/3694/100628315/4921/4693/7043/753/5179/4089/9480/203100/54829/11117/59/4054/9518/63976/27122/7041/54756/7049/4297/2908/2200/650/2263/1028/1001"",41"
"GO:0043542,""endothelial cell migration"",""40/1653"",""302/18860"",0.132450331125828,1.51119978525899,2.7756948951851,0.00560739155446139,0.0664452906649992,0.0558047250263464,""958/196740/84830/5747/284/4204/25960/8613/8829/147372/811/493/161742/7264/9037/11156/5340/5764/2822/2247/2260/57449/348/57608/3690/8828/301/2549/5286/85377/4017/5176/57381/11167/7049/5578/168667/6237/4233/7124"",40"
"GO:0030219,""megakaryocyte differentiation"",""13/1653"",""68/18860"",0.191176470588235,2.18123910181132,3.02446767264539,0.00561165857513457,0.0664452906649992,0.0558047250263464,""8360/8367/8366/8362/8365/8363/10826/439921/2316/338382/10163/4211/5781"",13"
"GO:1903078,""positive regulation of protein localization to plasma membrane"",""13/1653"",""68/18860"",0.191176470588235,2.18123910181132,3.02446767264539,0.00561165857513457,0.0664452906649992,0.0558047250263464,""22841/10580/6711/5295/493/6769/3958/2042/245812/51201/5621/9378/7124"",13"
"GO:1902547,""regulation of cellular response to vascular endothelial growth factor stimulus"",""9/1653"",""39/18860"",0.230769230769231,2.63297501047047,3.16397958480042,0.00564924826897168,0.0667521711782005,0.0560624616166111,""284/25960/147372/493/11156/3678/57608/3690/11117"",9"
"GO:0048483,""autonomic nervous system development"",""10/1653"",""46/18860"",0.217391304347826,2.48033877797943,3.11560677433965,0.00568089590139467,0.0668498840742307,0.0561445267447777,""8829/2676/89797/8828/10371/3280/7021/1909/6663/7976"",10"
"GO:0060412,""ventricular septum morphogenesis"",""10/1653"",""46/18860"",0.217391304347826,2.48033877797943,3.11560677433965,0.00568089590139467,0.0668498840742307,0.0561445267447777,""8321/53834/7042/9241/23493/4089/3280/57216/7049/2263"",10"
"GO:2000146,""negative regulation of cell motility"",""51/1653"",""406/18860"",0.125615763546798,1.43322038747284,2.73507867116404,0.00572352225610659,0.067213190518837,0.0564496532035327,""50859/7414/1809/673/90102/84830/4163/7168/4204/9863/3204/23189/84312/93649/811/8473/23603/493/161742/80031/2247/9241/4804/613/25932/91862/1365/51765/596/5801/4739/5592/57406/753/348/1992/89927/11117/90355/2309/9518/6833/5176/7049/1845/3488/4681/2192/6237/1588/7124"",51"
"GO:0007416,""synapse assembly"",""38/1653"",""284/18860"",0.133802816901408,1.52663105067185,2.77161375800224,0.00577129536131519,0.0675081590418058,0.056697385392691,""2047/4131/8321/11141/4204/10611/23229/9423/8473/9215/22871/2045/7162/9294/84189/2260/51201/7436/54413/51804/2562/4915/257194/1400/9378/3764/6585/4137/2561/64284/5578/8825/145581/7855/347902/9844/23284/26050"",38"
"GO:0002026,""regulation of the force of heart contraction"",""7/1653"",""26/18860"",0.269230769230769,3.07180417888222,3.27647812923238,0.00581946536240781,0.0675081590418058,0.056697385392691,""857/148/493/6546/477/5350/153"",7"
"GO:0003148,""outflow tract septum morphogenesis"",""7/1653"",""26/18860"",0.269230769230769,3.07180417888222,3.27647812923238,0.00581946536240781,0.0675081590418058,0.056697385392691,""55742/8829/7042/10512/4089/8828/2263"",7"
"GO:0010954,""positive regulation of protein processing"",""7/1653"",""26/18860"",0.269230769230769,3.07180417888222,3.27647812923238,0.00581946536240781,0.0675081590418058,0.056697385392691,""3249/147372/3818/10418/9532/302/2934"",7"
"GO:0046716,""muscle cell cellular homeostasis"",""7/1653"",""26/18860"",0.269230769230769,3.07180417888222,3.27647812923238,0.00581946536240781,0.0675081590418058,0.056697385392691,""857/4534/1073/9215/5340/1756/5350"",7"
"GO:2000209,""regulation of anoikis"",""7/1653"",""26/18860"",0.269230769230769,3.07180417888222,3.27647812923238,0.00581946536240781,0.0675081590418058,0.056697385392691,""5747/857/51651/1048/3678/596/4915"",7"
"GO:0150116,""regulation of cell-substrate junction organization"",""14/1653"",""76/18860"",0.184210526315789,2.10176075397204,2.98293116982533,0.00583327216123996,0.0675313430974319,0.0567168567477902,""7414/90102/10979/5747/9475/8829/5295/23603/2824/2042/142684/11170/1845/6385"",14"
"GO:0042402,""biogenic amine catabolic process"",""6/1653"",""20/18860"",0.3,3.42286751361162,3.36006278960642,0.00593674247790827,0.0682940834742055,0.0573574516878733,""6817/55349/501/196743/4129/6531"",6"
"GO:0045653,""negative regulation of megakaryocyte differentiation"",""6/1653"",""20/18860"",0.3,3.42286751361162,3.36006278960642,0.00593674247790827,0.0682940834742055,0.0573574516878733,""8360/8367/8366/8362/8365/8363"",6"
"GO:0003151,""outflow tract morphogenesis"",""15/1653"",""84/18860"",0.178571428571429,2.03742113905453,2.95349592229767,0.0059469231631674,0.0682940834742055,0.0573574516878733,""55742/8321/8829/7042/10512/9241/23493/2138/4089/8828/3280/80000/7049/2263/1909"",15"
"GO:2000027,""regulation of animal organ morphogenesis"",""15/1653"",""84/18860"",0.178571428571429,2.03742113905453,2.95349592229767,0.0059469231631674,0.0682940834742055,0.0573574516878733,""340419/55966/2247/9241/4804/2260/140628/51804/80320/57216/219736/650/55897/7124/147495"",15"
"GO:0045137,""development of primary sexual characteristics"",""34/1653"",""248/18860"",0.137096774193548,1.56421364869348,2.77214590137493,0.00601085977593881,0.0688899941053989,0.0578579330399932,""10468/2674/3295/10046/6716/152006/7042/7098/1081/4882/2316/259266/9468/4880/8747/4254/5241/8879/596/10549/8322/51804/472/4089/84733/117/2309/6665/8820/2254/23639/6943/10018/1588"",34"
"GO:0090497,""mesenchymal cell migration"",""12/1653"",""61/18860"",0.19672131147541,2.24450328761417,3.01742698181058,0.00603566878502965,0.0690118612851428,0.0579602843787755,""8829/1908/23603/80031/9037/7162/10512/4254/8828/10371/1909/6663"",12"
"GO:0010594,""regulation of endothelial cell migration"",""33/1653"",""239/18860"",0.138075313807531,1.57537835354509,2.77456016851664,0.00604562729565598,0.0690118612851428,0.0579602843787755,""958/5747/284/4204/25960/8613/8829/147372/811/493/161742/7264/9037/5340/5764/2822/2247/2260/348/57608/3690/8828/301/2549/5286/5176/57381/7049/5578/168667/6237/4233/7124"",33"
"GO:0032886,""regulation of microtubule-based process"",""37/1653"",""276/18860"",0.134057971014493,1.52954224642065,2.74681072087139,0.00619497699730061,0.0705758435210403,0.0592738101041785,""55130/146057/57132/91782/10039/4131/7175/79645/56890/4204/9475/5058/3192/4869/8851/1729/2042/9638/5563/4130/10382/85458/4281/89927/4744/2242/1104/4137/6865/728642/1540/11170/9659/79846/4233/4135/84722"",37"
"GO:0043525,""positive regulation of neuron apoptotic process"",""13/1653"",""69/18860"",0.188405797101449,2.14962694091551,2.96517076456551,0.00637293746103593,0.0724589052478419,0.0608553178501767,""7042/2045/8851/5621/472/2309/6348/7021/2908/4776/10018/3672/7124"",13"
"GO:0060324,""face development"",""11/1653"",""54/18860"",0.203703703703704,2.32416929936591,3.02019758760444,0.00640309357049338,0.0726573256540707,0.0610219631624087,""673/55636/83716/7042/9241/8879/7043/5781/8854/1909/6237"",11"
"GO:0016053,""organic acid biosynthetic process"",""44/1653"",""342/18860"",0.128654970760234,1.46789639959952,2.70650537677979,0.00644494622042021,0.072945318601634,0.0612638368465698,""116285/3295/2948/114880/134429/23600/4830/2182/341/5354/493/9388/51141/4023/10797/2628/5831/9200/8564/64577/79071/5563/2944/23743/25902/5565/8309/23205/9415/1576/9444/5740/79966/32/9373/2946/3992/8854/1593/586/5322/5947/4671/3638"",44"
"GO:0048167,""regulation of synaptic plasticity"",""32/1653"",""231/18860"",0.138528138528139,1.58054488363018,2.75163102946829,0.00646819284886443,0.072945318601634,0.0612638368465698,""4131/673/4204/107/4355/801/54434/9215/6616/91851/5764/57616/9241/440829/4130/81832/51201/1979/5621/818/57406/5179/348/6285/4915/9145/4137/816/11170/5924/4297/4776"",32"
"GO:0007435,""salivary gland morphogenesis"",""8/1653"",""33/18860"",0.242424242424242,2.76595354635282,3.14694289024461,0.00650634996678402,0.072945318601634,0.0612638368465698,""80004/8829/7042/10512/2260/7043/2263/7124"",8"
"GO:0010644,""cell communication by electrical coupling"",""8/1653"",""33/18860"",0.242424242424242,2.76595354635282,3.14694289024461,0.00650634996678402,0.072945318601634,0.0612638368465698,""857/5144/801/288/775/6546/477/10052"",8"
"GO:0048710,""regulation of astrocyte differentiation"",""8/1653"",""33/18860"",0.242424242424242,2.76595354635282,3.14694289024461,0.00650634996678402,0.072945318601634,0.0612638368465698,""1600/9241/274/3400/9444/3280/650/3572"",8"
"GO:0048640,""negative regulation of developmental growth"",""17/1653"",""101/18860"",0.168316831683168,1.92042071720784,2.87465286668407,0.00656631898730577,0.072945318601634,0.0612638368465698,""9706/5465/9423/5058/8829/23111/80031/9037/2045/1081/55841/9241/5997/7473/6585/9518/153"",17"
"GO:0003281,""ventricular septum development"",""14/1653"",""77/18860"",0.181818181818182,2.07446515976462,2.92818423960691,0.00656877759745436,0.072945318601634,0.0612638368465698,""8321/8543/53834/11064/3209/7042/9241/23493/4089/3280/57216/7049/2263/9782"",14"
"GO:0014743,""regulation of muscle hypertrophy"",""14/1653"",""77/18860"",0.181818181818182,2.07446515976462,2.92818423960691,0.00656877759745436,0.072945318601634,0.0612638368465698,""5465/408/148/9475/5058/493/140628/5997/4089/2308/32/3488/5578/3572"",14"
"GO:0045685,""regulation of glial cell differentiation"",""14/1653"",""77/18860"",0.181818181818182,2.07446515976462,2.92818423960691,0.00656877759745436,0.072945318601634,0.0612638368465698,""1746/1745/1600/5764/9241/274/7732/3400/9444/3280/23500/983/650/3572"",14"
"GO:0050709,""negative regulation of protein secretion"",""14/1653"",""77/18860"",0.181818181818182,2.07446515976462,2.92818423960691,0.00656877759745436,0.072945318601634,0.0612638368465698,""8622/8609/84830/2781/285381/56943/152/2775/7447/3667/348/2308/6833/5781"",14"
"GO:0060415,""muscle tissue morphogenesis"",""14/1653"",""77/18860"",0.181818181818182,2.07446515976462,2.92818423960691,0.00656877759745436,0.072945318601634,0.0612638368465698,""8321/7168/4638/55636/7042/9241/23493/4089/30008/57216/7049/650/2263/1909"",14"
"GO:0050673,""epithelial cell proliferation"",""60/1653"",""496/18860"",0.120967741935484,1.38018851355307,2.65949614716524,0.0066095632634203,0.0732559928362416,0.0615247596307361,""55959/80004/10468/196740/2267/128239/57504/4163/858/857/84432/283131/3249/8829/4830/7042/6489/56005/9037/29128/5764/1029/8573/2247/9241/4804/1296/5241/2260/91862/79805/8324/51804/81285/10413/2138/348/57608/1992/3690/8828/687/2719/64102/3280/4017/5176/2254/7049/55679/8854/3488/2263/5578/1028/3912/168667/1001/7128/7124"",60"
"GO:0016125,""sterol metabolic process"",""25/1653"",""169/18860"",0.14792899408284,1.68780449389133,2.78378230725402,0.00664627109723667,0.0732682136855244,0.0615350234301263,""158219/319/134429/50814/10826/341/51141/5563/7436/348/2222/10449/1576/9444/3953/2330/9619/51700/847/1593/1583/2053/152559/1588/3638"",25"
"GO:0035924,""cellular response to vascular endothelial growth factor stimulus"",""15/1653"",""85/18860"",0.176470588235294,2.01345147859507,2.90245589046758,0.00665098083837896,0.0732682136855244,0.0615350234301263,""284/25960/8829/147372/493/11156/2619/3678/57608/5228/3690/8828/301/11117/2549"",15"
"GO:0048644,""muscle organ morphogenesis"",""15/1653"",""85/18860"",0.176470588235294,2.01345147859507,2.90245589046758,0.00665098083837896,0.0732682136855244,0.0615350234301263,""8321/7168/4638/55636/27230/7042/9241/23493/4089/30008/57216/7049/650/2263/1909"",15"
"GO:0060071,""Wnt signaling pathway, planar cell polarity pathway"",""10/1653"",""47/18860"",0.212765957446809,2.42756561249051,3.03710045554911,0.0066619113685037,0.0732682136855244,0.0615350234301263,""85407/9863/51339/23002/1952/8324/166336/2719/57216/7976"",10"
"GO:0002251,""organ or tissue specific immune response"",""9/1653"",""40/18860"",0.225,2.56715063520871,3.07520524604161,0.0067342910026591,0.0737804793950333,0.0619652547794585,""8339/8347/85236/54145/8346/8344/8343/3570/64284"",9"
"GO:0035640,""exploration behavior"",""9/1653"",""40/18860"",0.225,2.56715063520871,3.07520524604161,0.0067342910026591,0.0737804793950333,0.0619652547794585,""7846/477/9241/10752/4693/5179/348/2562/4297"",9"
"GO:0003229,""ventricular cardiac muscle tissue development"",""12/1653"",""62/18860"",0.193548387096774,2.20830162168491,2.95364678264014,0.00690160323036836,0.0753249406001463,0.06326238557688,""7168/55636/7042/9241/23493/84525/4089/3764/7049/2263/1909/8932"",12"
"GO:0071168,""protein localization to chromatin"",""12/1653"",""62/18860"",0.193548387096774,2.20830162168491,2.95364678264014,0.00690160323036836,0.0753249406001463,0.06326238557688,""91782/8360/3012/8367/8366/8362/8365/8363/1058/2146/2074/254394"",12"
"GO:0030336,""negative regulation of cell migration"",""49/1653"",""391/18860"",0.125319693094629,1.42984235436461,2.66206755336623,0.00695766471811454,0.0757921609959944,0.0636547851804645,""7414/1809/673/90102/84830/4163/7168/4204/9863/3204/23189/84312/93649/811/8473/23603/493/161742/80031/2247/9241/4804/613/25932/91862/1365/51765/596/5801/4739/5592/57406/753/348/1992/89927/11117/90355/2309/9518/6833/5176/7049/1845/3488/4681/6237/1588/7124"",49"
"GO:0045667,""regulation of osteoblast differentiation"",""24/1653"",""161/18860"",0.149068322981366,1.70080373347161,2.76785497957832,0.00702556133524871,0.0763862837952231,0.0641537650044824,""25937/8321/10979/5747/4745/54795/64093/8313/4880/2247/9241/4921/169200/7473/10413/3570/117581/2737/650/222663/3488/2263/3572/7124"",24"
"GO:0090130,""tissue migration"",""18/1653"",""110/18860"",0.163636363636364,1.86701864378815,2.82661930403354,0.00708159883714784,0.0768494568304526,0.0645427653928006,""4163/5747/72/23189/340719/7042/25959/23603/4254/91862/5801/4089/2294/90355/59/3673/23500/5781"",18"
"GO:0090288,""negative regulation of cellular response to growth factor stimulus"",""22/1653"",""144/18860"",0.152777777777778,1.74312697452443,2.77447573798091,0.00720264242947622,0.0775582090475994,0.0651380178507829,""55959/1745/8321/857/284/25960/81848/23111/493/91851/8573/25928/2247/9241/4804/6653/348093/90993/11117/2200/4681/168667"",22"
"GO:1904950,""negative regulation of establishment of protein localization"",""22/1653"",""144/18860"",0.152777777777778,1.74312697452443,2.77447573798091,0.00720264242947622,0.0775582090475994,0.0651380178507829,""8622/8609/84830/2781/285381/284/56943/51715/152/580/2775/7447/4792/3667/348/2308/4137/29969/6833/5781/10391/3638"",22"
"GO:0045638,""negative regulation of myeloid cell differentiation"",""17/1653"",""102/18860"",0.166666666666667,1.90159306311756,2.82983138792783,0.00725330949655003,0.0775582090475994,0.0651380178507829,""51621/8360/8367/8366/8362/8365/3204/8363/5295/7098/4792/4212/9444/6348/4211/63976/2200"",17"
"GO:1902993,""positive regulation of amyloid precursor protein catabolic process"",""7/1653"",""27/18860"",0.259259259259259,2.95803365373843,3.15562551227717,0.00727262705332121,0.0775582090475994,0.0651380178507829,""9475/1454/1191/10418/348/9619/7124"",7"
"GO:1903319,""positive regulation of protein maturation"",""7/1653"",""27/18860"",0.259259259259259,2.95803365373843,3.15562551227717,0.00727262705332121,0.0775582090475994,0.0651380178507829,""3249/147372/3818/10418/9532/302/2934"",7"
"GO:0001886,""endothelial cell morphogenesis"",""5/1653"",""15/18860"",0.333333333333333,3.80318612623513,3.36622135951104,0.00730964760913728,0.0775582090475994,0.0651380178507829,""3209/25932/26084/64102/4233"",5"
